Filename,Label,LPC2,LPC3,LPC4,LPC5,LPC6,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,MFCC_Var,Spectral_Contrast_Mean,Spectral_Contrast_Var,SFM,Spectral_Spread,Spectral_Skewness,Spectral_Centroid,Chroma_Mean,Chroma_Var,ZCR,STE,RMS
16\BI-120.wav,BI,-1.1650885,1.0664365,-0.4409138,0.16957869,0.031259205,-33.45909,22.929153,-64.64941,8.505697,-10.073515,2.912275,4.6082015,-1.2000949,-14.469877,-10.591488,-4.648754,-11.41588,-6.7081985,104.034546,18.755159323441653,20.787210298437465,0.091274545,1629.7683342391792,2.2626724,2636.6677800120187,0.46650478,0.013575648,0.265869140625,14.353203018441013,0.11237053
16\BI-121.wav,BI,-1.1103204,0.9659617,-0.3928241,0.10426797,0.1947347,-75.80464,19.313717,-69.88723,-4.147766,-13.589215,0.030614816,-5.8996515,-2.3749065,-7.457379,-19.896027,-11.473717,-3.2877219,-5.902418,167.76845,18.31950679262667,8.576039466368565,0.10201977,1691.2989723266364,2.1334043,2652.4715054093335,0.47024953,0.014744838,0.2858115748355263,6.057592609313627,0.073312856
16\BI-122.wav,BI,-1.0936275,1.0427868,-0.45058835,0.21994303,0.0022240337,-93.58479,18.643627,-65.574875,3.2359028,-16.388872,0.51246476,1.3877844,0.46699262,-12.96769,-13.5186,-8.689937,-9.05153,-6.878839,119.2003,18.69957848301247,8.388111953214649,0.09082731,1658.798265359832,2.4352932,2722.842924442772,0.46396983,0.012882224,0.2992733226102941,4.3845355812158875,0.06326657
16\BI-123.wav,BI,-1.179193,1.0975903,-0.54323334,0.23747471,0.050962497,-81.556755,22.984854,-65.57497,-0.63496965,-14.407566,-0.93491197,1.8721212,5.5681353,-14.859476,-14.536081,-5.5373445,-6.550414,-9.478079,384.31082,18.86382871598107,10.237656950202403,0.09559802,1689.608059234653,2.2453895,2654.89991889787,0.49792132,0.016547078,0.2857105152027027,7.125343314674054,0.07765663
16\BI-124.wav,BI,-1.1287574,1.0117545,-0.44420978,0.16281535,0.09703433,-75.88564,20.479324,-66.47753,1.6907878,-12.056736,0.79451644,3.2934902,-0.9325268,-8.626994,-14.542886,-8.58793,-0.88555634,-6.599216,399.01843,18.48018566525887,9.522930925610805,0.11217295,1702.0619718117541,1.8821756,2674.0430041938207,0.54505795,0.018597888,0.2831189385775862,7.068170893594231,0.07764299
16\BI-125.wav,BI,-1.1710106,1.0294592,-0.39457193,0.06333525,0.08590307,-39.453327,25.72645,-61.308865,7.9253554,-17.628242,-4.499136,3.894247,-0.70985556,-12.751048,-7.9565125,-3.0803254,-8.754056,-7.343427,96.77343,17.762957469509853,14.56808644490371,0.09180059,1650.7394062606788,2.5565965,2630.640330927706,0.42526725,0.012252462,0.2741292317708333,11.05429277002501,0.10175997
16\BI-126.wav,BI,-1.1381326,1.0330926,-0.48031056,0.1629241,0.15877649,-76.773315,25.512255,-62.375206,3.4003892,-10.493993,2.1273582,-1.2871869,0.76555437,-3.316942,-15.910565,-9.692849,-1.2422923,-4.0219975,140.31961,18.138751025607785,8.789544533822495,0.100364394,1689.6332099267,2.2064521,2646.379838295648,0.459923,0.013747671,0.2835434422348485,5.475485410312047,0.06997502
16\BI-127.wav,BI,-1.056531,0.8731053,-0.324768,0.08667079,0.118111454,-54.26628,20.744137,-61.156006,1.3170203,-11.457075,2.5602574,3.984632,0.3666457,-4.8316154,-14.123068,-7.5655766,-2.0766304,-5.6099863,284.5248,18.72514146278834,11.1147391724282,0.11837362,1742.2369837165872,1.8970059,2720.011229861251,0.5498405,0.014355824,0.2912785456730769,9.625246046914482,0.09068953
16\BI-128.wav,BI,-1.1359867,1.0888419,-0.46469632,0.20748673,-0.006843116,-79.345535,22.422564,-61.920094,8.458165,-16.185959,-4.713674,2.179713,1.9028529,-12.515069,-8.470172,-5.8100486,-11.09822,-7.635254,79.15541,18.549464621205697,14.66138954234613,0.08849533,1641.642747526252,2.7487497,2692.025317611604,0.39261165,0.0068047605,0.28515625,5.560937705731979,0.071808
16\BI-129.wav,BI,-1.0573789,0.968305,-0.438852,0.16738246,0.104634285,-87.127914,18.644802,-62.954735,3.772894,-15.852844,-1.2560322,-2.5684803,3.1503344,-3.9501324,-14.751947,-10.974866,-2.2831957,-5.586661,78.59881,18.606358554522224,14.254068693532531,0.11245438,1697.8618658728253,1.9762888,2741.5661975224452,0.45268402,0.009748758,0.292626953125,3.7580155295785516,0.05996539
16\BI-13.wav,BI,-1.1960512,1.0699751,-0.5245002,0.15200162,0.15395173,-51.669357,28.454086,-69.49281,0.5537871,-18.006994,5.37056,-2.7815714,-4.969671,-5.799253,-11.890955,-9.563744,-6.45883,-6.1174355,72.331,18.37012942006098,8.561216171961492,0.09464108,1644.4422426994333,1.8832049,2566.1728894005537,0.6303161,0.021218376,0.27072832661290325,7.946522759502662,0.08630061
16\BI-130.wav,BI,-1.0132573,0.8416436,-0.32516927,0.12617409,0.092744686,-100.61337,22.685022,-56.87612,-0.37723944,-7.7384877,2.9634967,3.9655159,4.9060726,-5.2846627,-12.340773,-8.974808,-0.049379017,-7.325438,451.9162,18.5191409221918,9.593832267384485,0.12732585,1811.4939090446169,2.1305015,2753.45627196707,0.4842585,0.017874533,0.29224258814102566,5.476986171594128,0.063092954
16\BI-131.wav,BI,-1.1707531,1.1178275,-0.58962727,0.2380848,0.07194131,-93.43592,26.06987,-61.92888,7.5389123,-15.726849,3.372835,-0.86418164,3.133233,-7.168984,-9.915649,-7.205732,-1.8451914,-6.311638,173.1878,18.519164394142337,13.122482516318255,0.11138302,1675.5374071492622,1.8677914,2647.7067101916264,0.5507739,0.01080532,0.2845651726973684,3.5678280259384527,0.057386152
16\BI-132.wav,BI,-1.0713118,0.9226386,-0.26470393,0.048165698,0.09767155,-14.885235,24.733164,-57.764557,12.494324,-8.486305,2.5468166,5.960074,-0.59867525,-7.936052,-6.7810097,-3.2047732,-7.669708,-2.456908,140.47368,17.896526904715635,16.84430372686926,0.110621095,1684.887718941647,2.1441638,2674.2869620908427,0.5172014,0.010463767,0.2694091796875,19.200506230816245,0.12900493
16\BI-133.wav,BI,-1.1356916,0.9949575,-0.36373135,0.10283552,0.07021888,-27.09761,23.265455,-63.465397,8.086517,-11.317218,0.39317414,4.558819,-4.986465,-8.577182,-8.044888,-4.5937986,-6.239326,-5.389678,114.39395,18.488472046750093,19.395185323647297,0.10336819,1656.3509835491611,2.105259,2665.0075323130236,0.5101826,0.016013445,0.28926809210526316,13.917741765390689,0.11263644
16\BI-134.wav,BI,-1.118319,1.0796638,-0.44222948,0.21102045,-0.005073186,-50.469555,21.582077,-64.282745,10.453733,-16.7443,-2.2868211,2.563054,1.9130868,-12.591274,-7.6371474,-5.14169,-4.195197,-5.3566475,95.31909,18.71599906733231,10.580886071647926,0.08493676,1616.7715201385358,2.661391,2671.3499463654202,0.41167605,0.012273572,0.28543893914473684,9.758018968022755,0.09628687
16\BI-135.wav,BI,-1.0174819,0.98707336,-0.4204163,0.1637889,0.10471405,-93.04228,15.272468,-60.948654,9.223701,-14.75466,-1.1467068,-1.0693928,4.167641,-5.937411,-11.195701,-7.7680287,-2.4635522,-7.163349,79.717476,18.06638216555654,9.579198043814808,0.113156155,1683.474825149053,2.071379,2783.2219472804795,0.4843658,0.009345102,0.30782277960526316,3.5179594603220097,0.057403438
16\BI-136.wav,BI,-1.1861142,1.1848589,-0.53275937,0.2614591,0.016716275,-63.037426,17.36126,-68.38767,9.21601,-15.056122,-2.4785001,2.1957119,3.1434517,-11.03012,-11.739623,-5.6788216,-7.4832387,-4.0009747,162.81618,18.47912600372514,7.2297557389791125,0.08485085,1591.4310102262814,2.5695426,2682.3992498616703,0.44212806,0.013358331,0.2882080078125,8.902600955297338,0.09053338
16\BI-137.wav,BI,-1.1343738,0.9417355,-0.31583917,-0.0025961213,0.20305419,-16.510584,24.00709,-65.596306,1.1991713,-11.150052,4.3885446,6.8943033,-3.2079945,-9.162185,-9.957154,-1.9200922,-10.137251,-3.061676,49.59548,18.23251773427042,15.637346676687915,0.105691716,1690.7237041717653,1.9847393,2632.288042050234,0.56994104,0.011213519,0.26698521205357145,14.781766908343084,0.11957754
16\BI-138.wav,BI,-1.0904038,1.0262907,-0.3656328,0.08874102,0.109391585,-117.96758,20.073492,-55.35924,4.9450393,-9.681658,-2.5568259,12.093208,5.926652,-13.666989,-9.079155,-3.2558231,-6.24409,-0.7934219,370.90662,18.433069099991148,7.986827199674955,0.097592056,1745.5513037724022,2.9311142,2757.879390709108,0.3968723,0.013935949,0.29480401400862066,4.299029281138089,0.057583697
16\BI-139.wav,BI,-1.0192012,0.90850747,-0.37379992,0.06816651,0.19789681,-111.21279,18.5416,-58.70388,2.2079291,-12.791373,3.0724697,1.0351293,2.8434193,-5.8747644,-16.855383,-8.219394,-3.3968818,-6.7565293,110.60336,18.50005506811272,9.565444635801686,0.122486934,1741.6009162768419,2.0319607,2772.5898608943025,0.46448871,0.009508553,0.30621337890625,2.411173295206096,0.046709962
16\BI-14.wav,BI,-0.9652205,0.8680568,-0.3395788,0.124996535,0.06103294,-114.46101,23.623468,-53.998306,4.4665675,-12.252006,5.176198,6.1535387,4.303951,-11.951947,-11.252193,-9.137431,-10.942078,-8.559734,297.0782,18.78258181085354,10.38834093664928,0.10935727,1758.1101946275367,2.3910112,2754.5455521526947,0.49784198,0.016799534,0.3025790127840909,2.9649664913143576,0.050497983
16\BI-140.wav,BI,-1.0087938,0.8681367,-0.35747695,0.08707905,0.1496219,-105.970856,23.293016,-55.11583,3.4170914,-10.890887,3.7405946,0.32503077,3.1784236,-5.3874054,-15.435841,-7.308965,-2.579306,-6.4619284,200.51297,18.475543625385438,8.971745861190927,0.12155965,1750.590352930915,2.0215669,2704.307941108698,0.4956117,0.010782976,0.296875,2.644149538549319,0.048714474
16\BI-141.wav,BI,-0.9420862,0.84589785,-0.37146053,0.09882023,0.10873653,-128.56512,21.789436,-48.34496,11.990867,-8.67532,8.732909,5.0323186,7.1947265,-4.9044056,-13.982662,-11.215301,0.016103406,-9.374435,167.39548,19.079695613539563,8.212178130399701,0.13018115,1782.0745077041342,2.0867615,2805.5918400153014,0.45986176,0.01283099,0.3178493923611111,1.5945926176886378,0.038552072
16\BI-142.wav,BI,-1.075869,0.8949984,-0.2834868,0.047773883,0.17255573,-37.476643,18.141174,-69.00341,1.2571889,-12.222705,-1.0004314,-4.0174947,-4.1327333,-5.66738,-13.328994,-4.8815646,-0.87600285,-3.9677756,145.71463,17.542359356533098,15.499265222627258,0.114363395,1679.0888467727093,1.8042616,2672.8544432137123,0.56366724,0.012130521,0.2676052517361111,11.979075162644897,0.10358325
16\BI-143.wav,BI,-1.0640017,0.81483555,-0.14277296,-0.061859228,0.15963806,-20.099775,25.9398,-58.468952,8.601334,-8.259003,5.526326,8.766649,-1.9715221,-6.9937654,-8.401724,-1.7349942,-6.829444,-1.443805,265.04962,18.14926213538789,16.755085311295954,0.11450213,1710.4096515067627,2.0715551,2636.022466015438,0.5625091,0.011654399,0.2692138671875,18.454933755028133,0.12640302
16\BI-144.wav,BI,-1.244362,1.1192421,-0.47722903,0.057572216,0.17733859,-36.51032,29.399158,-63.880806,10.372213,-14.037341,6.3432355,8.342642,2.4592052,-3.7902794,-9.709754,-2.0313857,-7.7123675,-4.077356,50.934105,18.04354530569263,20.10207177668249,0.100752905,1629.053614241086,1.9047105,2576.538235524305,0.5710705,0.014048652,0.23897879464285715,8.786122449673712,0.095495805
16\BI-145.wav,BI,-1.136315,1.0604424,-0.42046937,0.112868465,0.12003075,-36.200676,20.543407,-64.24931,6.9424467,-14.135067,2.501391,5.432042,-2.7952476,-9.697802,-11.109504,-3.8425004,-8.585823,-4.4294467,70.96774,17.879563684292048,14.958968264628409,0.103126936,1645.0295549483383,2.1304722,2694.3407304533375,0.49122253,0.011000916,0.2809495192307692,11.861462434968697,0.10420283
16\BI-146.wav,BI,-1.0765878,1.0270122,-0.4796835,0.10887026,0.19977504,-99.47422,21.883244,-55.937294,12.394701,-11.192822,4.635741,-0.24524713,1.4547074,-0.45770478,-15.187559,-6.9058404,-0.9369874,-5.6538787,79.22368,18.033768140834955,8.76070735541487,0.115310445,1696.0982443192192,1.9529669,2750.7166794109457,0.44670364,0.005794315,0.28466796875,2.8172787121962757,0.051548414
16\BI-147.wav,BI,-1.189581,1.1734011,-0.6106234,0.30286214,0.010979883,-72.183075,20.119036,-71.163445,4.505673,-19.559908,0.48643544,-2.9890778,-3.5789833,-11.952141,-14.543994,-7.836048,-6.502355,-4.9946165,70.15466,18.538206178241893,9.279678329971734,0.092815615,1609.0245780540524,1.9726652,2652.5736192043205,0.5720584,0.013674631,0.2880655924479167,5.829860107319311,0.074205674
16\BI-148.wav,BI,-1.1583676,1.0421435,-0.5067716,0.24467108,0.09390068,-61.57279,21.486008,-70.973816,1.018698,-13.442961,3.8593593,-5.620388,-0.30933976,-7.9412284,-18.247984,-10.94922,0.047221396,-5.1873865,91.74796,18.517770573253763,11.357079533979677,0.09662806,1648.3981294906353,2.2054935,2602.6577873033116,0.47811413,0.016544728,0.2657877604166667,7.203249651885961,0.08181815
16\BI-149.wav,BI,-1.1453071,1.0454415,-0.5367992,0.24096829,0.048225954,-65.0476,21.442425,-67.52128,2.3618958,-15.976645,3.003439,-3.0762904,-1.1130526,-8.828972,-16.66989,-9.824874,-1.5276169,-5.068925,53.848274,18.6530462233063,7.713902658899962,0.10762017,1665.462624377131,1.8216712,2643.2689281737876,0.52093256,0.017668676,0.2881701239224138,5.476972210510024,0.072714955
16\BI-15.wav,BI,-1.1186157,1.0219569,-0.5902506,0.24146277,0.10319322,-85.48385,34.145466,-62.07093,1.4450251,-9.683251,12.837269,-7.2421765,4.844767,-0.6148473,-17.662823,-10.474916,0.76079553,-11.852939,91.07929,18.69605140354711,8.320072967924844,0.088828616,1677.9368148003452,2.1518657,2586.019148777442,0.49987832,0.014974295,0.2904522235576923,4.15950249782644,0.061752692
16\BI-150.wav,BI,-1.1652768,1.0304133,-0.46515864,0.06313775,0.23774478,-81.48596,28.457571,-60.643238,6.751962,-12.79261,5.048856,-0.6689412,3.7522192,-0.035539787,-15.710976,-7.858333,-2.119161,-4.290897,62.59243,18.81095816199678,11.120115317031203,0.108845204,1685.4271379612771,1.879516,2626.5550600297747,0.5079395,0.01259448,0.2815348307291667,3.8402153257047758,0.06038734
16\BI-151.wav,BI,-1.0144337,0.9501272,-0.2898552,0.0023405552,0.20147155,-122.09215,17.703165,-59.8746,7.0611176,-11.863686,0.9125542,5.4636025,3.4175034,-6.39007,-12.05738,-4.7377377,-8.325507,-5.0401483,68.81959,18.856681514007356,9.769454400849028,0.10009383,1688.0327947150747,2.4986641,2778.675438537519,0.45870683,0.014535996,0.3140869140625,2.2323747617520495,0.045466367
16\BI-152.wav,BI,-1.0897216,1.048671,-0.47859013,0.1446934,0.1701555,-112.15381,15.009642,-66.2663,6.540722,-16.345848,3.8376057,-3.9386172,-0.9413538,-3.6424642,-20.965261,-10.601957,-1.705698,-6.5693693,57.188965,19.033674036750092,12.156104671736216,0.108115666,1654.851227618032,1.8420209,2745.0463184021787,0.49857077,0.009907382,0.3087293836805556,2.3808567742751516,0.04750534
16\BI-153.wav,BI,-0.9388979,0.79631877,-0.22178528,-0.03385695,0.2120554,-112.84456,15.881976,-56.4859,6.8990035,-11.991888,3.4006124,2.476831,2.492348,-5.156793,-18.706238,-9.651353,-3.9667747,-8.275098,91.83385,18.472572398854084,8.319486575010641,0.13105902,1750.7107668514109,1.8524492,2822.844981501626,0.50038403,0.010165826,0.312255859375,2.1903797880380966,0.044979244
16\BI-154.wav,BI,-1.1923834,1.2021724,-0.6328098,0.16211724,0.21290341,-85.59655,24.87443,-62.51673,12.143883,-17.237347,1.3707495,-3.1179576,-1.3051989,-6.902305,-17.738903,-9.390637,-1.607527,-7.3120637,125.18251,18.66720961000373,8.526074175909063,0.09279071,1625.2487190699726,2.1451895,2671.2546342625837,0.44796786,0.011131837,0.31334186422413796,4.537439645169989,0.06439794
16\BI-155.wav,BI,-1.0761695,1.063238,-0.4650694,0.08720681,0.23117304,-114.75207,15.128593,-62.415672,8.885016,-16.015047,2.836975,-0.19524765,2.1734025,-3.4586775,-19.64376,-9.241943,-5.1477976,-4.3293076,94.320694,18.288675823778792,7.741226635038387,0.10674803,1655.5762379044613,2.009362,2790.7717680821547,0.43826643,0.009739718,0.3210637019230769,2.436863477982871,0.047364738
16\BI-156.wav,BI,-1.1915649,1.2235718,-0.57480884,0.15148833,0.16946213,-102.07627,16.32219,-68.53547,8.790317,-23.107344,-1.39294,0.65624976,-1.9428381,-12.766203,-16.046694,-5.221791,-12.155655,-8.603876,34.89074,19.220835430924364,9.405954616012261,0.085751034,1585.2865329694487,2.3892384,2731.6416630908743,0.48401418,0.008925772,0.3129308363970588,3.3497729966663483,0.056930486
16\BI-157.wav,BI,-1.1523516,1.091824,-0.5116767,0.09619099,0.24253306,-97.44444,20.934467,-62.95187,3.9864163,-15.943342,4.182077,-1.9778641,0.5521139,-1.9847922,-18.787548,-11.302966,-4.3581333,-7.1666007,153.40517,18.64542236036544,7.091885406718298,0.104494244,1675.662408337867,2.1925323,2713.7020131874137,0.4482405,0.013095751,0.3106418185763889,3.8258915193404794,0.05802667
16\BI-158.wav,BI,-0.96582085,0.9126488,-0.37175152,0.16956313,0.07118716,-116.62496,16.86626,-54.192657,12.850481,-11.693718,0.7572809,-0.9863512,5.6227956,-5.794695,-15.142823,-13.349559,-1.3259236,-9.585768,57.411377,18.63590790295881,5.905826536807843,0.12461919,1719.7058006034124,2.045661,2818.5989178350787,0.47840878,0.010982667,0.31885723039215685,1.9684775841203244,0.043237448
