Filename,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC_Var,Spectral_Contrast_Mean,Spectral_Contrast_Var,Chroma_Mean,Chroma_Var,SFM,Spectral_Centroid,Spectral_Spread,ZCR,STE,Spectral_Skewness,Predicted_Label
source7_segment_773.wav,-271.47528,73.18061,-9.824106,-6.1807265,-0.56604326,2758.3972,14.056559995355288,10.422661401224882,0.54650956,0.04770598,0.10422665,6084.024302416718,5780.692143440371,0.1741592582614942,0.7357605704822379,5.702399,breathing
source7_segment_774.wav,-401.55402,91.68942,4.173008,13.265262,2.8765562,632.06116,14.39778814937436,10.299642037056046,0.5669494,0.03899581,0.051494066,5146.930172708788,5678.8813805044165,0.1108735183189655,0.752191147718557,7.863595,noise
source7_segment_775.wav,-170.31789,160.00558,-4.8057384,30.321712,16.99279,156.57532,15.245628952709216,8.63673397516688,0.55373454,0.05560122,0.002703711,2244.606884554596,3519.6533519542068,0.0399155890804597,11.905322736958205,7.007757,breathing
source7_segment_776.wav,-265.76297,158.19217,-2.6274993,19.90766,21.772797,1677.9314,15.583583923982529,15.33475372326816,0.5049824,0.060010772,0.0047421223,2424.470911009204,3646.2550396240026,0.0421661727729885,5.466168567204493,7.6446934,breathing
source7_segment_777.wav,-355.39627,70.191345,-12.18964,-1.2967112,9.882884,1896.9739,14.000456792876628,9.205040859597116,0.51797324,0.043638602,0.07949803,5944.387379150768,5887.494510285044,0.1554305854885057,0.1661887449088555,5.751632,noise
source7_segment_778.wav,-192.18173,50.19574,-22.738054,-28.263054,-5.794291,41.669144,13.602010880012571,7.849067059029515,0.5158799,0.02689475,0.15271069,7355.456974128985,6249.024532481164,0.2348801185344827,0.6911711474514507,3.4908023,breathing
source7_segment_779.wav,-365.4365,68.89123,-1.516351,17.849298,7.980582,2996.168,13.737329091238085,8.911465428739293,0.5680962,0.042131156,0.10930042,6332.313864724873,5820.240617501953,0.185821883979885,0.550629480828052,6.2568927,noise
source7_segment_780.wav,-437.7491,66.49978,3.4473267,24.96023,13.851684,34.317833,13.89708101519307,6.470366556506299,0.62469405,0.02762142,0.085316725,6246.44823268435,6040.436082199477,0.150525323275862,0.0077209712000768,7.860681,noise
source7_segment_781.wav,-350.4498,98.794914,-7.82454,18.928421,14.524784,3519.9363,14.009821843196528,9.656648140103,0.5971016,0.04626583,0.06295308,4845.992010519626,5166.300276491388,0.1261393229166666,3.662182743601889,6.324453,noise
source7_segment_782.wav,-245.97385,146.45769,-0.18966548,26.333044,17.66348,2193.7776,15.412094239812744,12.6062325986745,0.57456857,0.053444836,0.003990833,2595.4386426873343,3965.9220576855946,0.0402298850574712,6.239795593044188,8.510692,breathing
source7_segment_783.wav,-271.77945,61.232815,-12.586012,-7.969377,2.555103,2359.225,13.860338789837488,9.56276324117893,0.5675679,0.03622268,0.107858315,6411.935699473653,6008.261733193032,0.1865402747844827,0.465797192971572,6.4083114,breathing
source7_segment_784.wav,-200.80559,48.169586,-22.272547,-18.67978,-3.354911,1290.196,13.90776027154328,7.895127656227194,0.5507424,0.02882868,0.15606344,7258.928792616361,6073.170009163817,0.2401894755747126,0.8688669070396895,3.7801702,breathing
source7_segment_785.wav,-406.24707,89.662506,-1.530889,9.84774,5.4379883,66.7447,14.380492895463975,8.460642373362935,0.55329615,0.042168017,0.049140688,5160.534185528749,5707.599079050082,0.1154308099856321,0.0174144186790106,6.623459,noise
source7_segment_786.wav,-423.59692,79.49778,9.17289,21.24085,-1.0167077,76.85823,13.486842500165524,8.376261133178902,0.54517514,0.031466592,0.08092952,5880.559027805686,5944.838222224457,0.1523886494252873,0.0088068938980988,6.25089,noise
source7_segment_787.wav,-431.87527,72.78496,12.461846,27.034214,-0.65446776,33.935585,13.569514626483496,8.866790704536635,0.5321366,0.024993367,0.09888639,6281.27620288381,6053.945365609153,0.1669697377873563,0.0069129849929427,6.558324,noise
source7_segment_788.wav,-436.95825,68.52886,5.880149,23.06625,0.17582439,49.552795,13.800347513087212,8.337269207477778,0.54385835,0.020010483,0.10517453,6413.485763262798,6007.292598033346,0.1854851382902299,0.0054728124516806,6.21432,noise
