Filename,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,ZCR,STE,Spectral_Skewness
source15_segment_62.wav,-315.62317,75.93626,2.2334893,1.2660086,3.126327,1.8815867,-4.021529,7.421021,4.998552,12.240366,-2.0644653,6.141358,0.9153919,0.16044809626436782,0.47160416829731616,6.821713
source15_segment_64.wav,-345.9135,102.05455,7.493759,17.025774,-4.59266,-3.2408984,-8.060147,2.8310106,3.5223372,11.925254,3.9422305,7.2453213,-4.6324034,0.10133239044540229,1.5929743702063102,8.173073
source15_segment_65.wav,-411.8227,82.47671,5.8614483,34.051662,-8.242285,-5.364345,-3.9473112,5.6955934,7.056118,10.613034,4.1140924,3.643056,-6.9581995,0.1317798132183908,0.038325713401467634,6.602701
source15_segment_66.wav,-405.52042,86.161804,6.605068,30.769056,-9.171078,-6.169286,-11.883034,-2.737035,2.4932015,10.285291,4.751926,6.329324,-1.4559003,0.11370779454022989,0.06547953884235058,8.469166
source15_segment_67.wav,-231.08636,147.45592,-0.89267343,23.342257,7.6420455,-3.243363,-17.499975,-8.140471,-1.4983801,20.538725,-0.38745204,1.513992,-7.3888435,0.04897404813218391,18.9139209644034,7.832622
source15_segment_68.wav,-295.26752,129.3559,13.514601,33.007675,11.17524,0.682365,-9.651248,-2.231921,3.2927299,19.526651,4.7740707,3.7831657,-6.0594077,0.05558548850574713,5.856040578346229,8.845441
source15_segment_69.wav,-157.78114,42.5621,-13.060982,-20.442173,9.832567,1.3245673,2.4758396,18.223637,6.520942,13.767755,-11.640142,2.4061382,-11.9415045,0.3303026221264368,3.1471936608097333,2.8567145
source15_segment_7.wav,-229.46136,158.14452,1.6293179,29.740913,9.608015,-5.0053153,-19.81196,-11.985893,-1.1371548,21.034122,2.4521399,2.9116435,-7.604573,0.04193045079022988,13.311808410271917,7.487954
source15_segment_70.wav,-314.30875,94.60806,2.1474445,22.8615,0.7234702,-4.0006227,-6.2149,3.4446235,5.3382983,11.147965,-2.212433,3.9710047,-4.9656777,0.13958108836206898,2.0493524813189588,6.1420183
source15_segment_71.wav,-403.67108,96.02519,16.28572,37.733337,0.27207184,-1.8015261,-8.457354,5.9449077,8.4991045,11.552294,4.443881,4.60506,-5.9048567,0.08314251077586207,0.08192884331119471,8.636031
source15_segment_74.wav,-345.43024,127.663345,17.83366,36.790977,6.8869658,-1.0607928,-9.116236,2.6079051,3.9223864,12.879818,6.9846635,6.395654,-3.8177328,0.037810928520114945,3.1234020768589845,10.988724
source15_segment_75.wav,-378.70505,95.442955,16.57084,27.690393,-0.18759625,0.6250397,-1.5893079,11.119145,11.827035,16.615593,4.2148724,6.9805746,-2.6383674,0.09116828304597702,0.2751763228583953,9.869004
source15_segment_77.wav,-333.75388,92.07359,1.2327398,22.612452,4.5378847,-1.1945617,-8.349565,2.9952521,5.3274875,11.985775,-0.7773482,1.740285,-6.756639,0.1336768139367816,2.251847194807454,6.9857383
source15_segment_78.wav,-410.88498,90.367325,10.693735,31.905565,-0.023486653,-3.3547878,-8.851632,3.987981,2.0035555,6.20521,4.210378,2.8661876,-4.5902295,0.11161435883620689,0.05242067374203397,7.4963393
source15_segment_79.wav,-325.35272,121.61099,9.4877405,30.365211,1.3326975,-5.294815,-16.031206,-4.2491713,1.4001342,13.720703,2.3590074,2.890335,-4.3100314,0.07554328304597702,8.93516531963458,7.9757776
source15_segment_8.wav,-289.52133,74.77801,-3.039516,3.245764,5.4408917,1.186751,-1.9344498,6.5325804,3.6061394,13.979527,-0.097489804,7.4097295,-4.8640776,0.17722364403735633,0.9817617538481437,6.8430176
source15_segment_80.wav,-221.48346,164.01695,4.532584,25.866365,13.262649,-4.906067,-20.487303,-10.477732,-1.2108965,21.33869,1.0759786,1.2611135,-7.679804,0.03263626975574713,14.093868003494437,7.6986794
source15_segment_81.wav,-211.38054,57.833744,-6.6069875,-8.902642,7.037386,0.18527412,-3.2191815,9.582845,4.5363264,12.432072,-7.3980966,6.9520683,-5.424655,0.24374214260057472,2.701536711209036,5.135653
source15_segment_82.wav,-252.8017,76.7019,-5.9308467,3.3510673,4.1512647,-1.6800135,-6.081431,5.453356,4.334293,12.994045,-3.6443598,3.5312142,-7.89976,0.19705796515804597,3.7139605001236,5.5712686
source15_segment_83.wav,-417.03876,88.49222,16.199848,33.07535,-4.265834,-4.2493296,-8.849054,6.9960084,9.2168455,10.141638,3.5644436,4.428055,-4.6475425,0.10139412715517242,0.04549710210626838,8.4068985
source15_segment_84.wav,-409.2644,89.755745,7.2561736,33.6615,2.3746321,-4.27754,-12.216193,3.3001394,3.2174587,7.115287,4.5516644,4.717649,-4.6394405,0.09240301724137931,0.14983407791232925,9.668579
source15_segment_86.wav,-199.75067,162.89667,0.35319406,25.19146,9.741451,-4.5791864,-21.1971,-6.623857,0.7446456,25.345844,1.5020293,2.9738612,-7.6472616,0.04028600933908046,20.705446586237642,7.132988
source15_segment_87.wav,-248.8929,71.6735,0.052108917,0.3705832,3.819921,3.0343063,-0.8784179,9.046017,4.8025784,15.632803,0.9859642,11.170582,-3.668873,0.20489852729885058,1.917375556129063,6.653349
source15_segment_88.wav,-296.8966,78.88245,-0.21638563,7.362333,-1.480825,-2.1140184,-6.418031,5.3374205,5.7203083,15.497361,0.8708426,2.6527917,-9.485489,0.1811579561781609,2.5327865510172716,5.5339656
source15_segment_89.wav,-412.75278,87.29133,14.815204,33.36973,0.3807068,0.97082484,-1.0387126,13.179779,11.933072,14.742973,6.239419,4.84741,-3.344018,0.07334882363505747,0.08565939368744349,11.615617
source15_segment_90.wav,-235.48537,126.80846,-6.4752407,28.027845,-0.96690047,-1.7172393,-12.193702,-1.0919667,10.514653,22.5946,0.41611096,-0.23546813,0.6623597,0.07070536997126436,41.63625406483509,10.39596
source15_segment_91.wav,-191.1797,152.01828,-9.660901,25.612928,1.6130743,-5.20037,-14.229106,-4.118092,1.0878595,16.148336,1.2889042,0.47192988,-1.5544518,0.058952945402298854,61.08802805131237,10.047801
source15_segment_92.wav,-156.88959,137.82173,-15.724884,24.413092,0.51773727,2.0503843,-22.584003,-6.8861127,5.927714,23.430103,-2.827813,0.6202693,2.0599256,0.08220523527298851,51.102643961011935,8.027584
source15_segment_93.wav,-165.55315,154.83083,-26.478588,21.802525,7.9099727,-7.205267,-23.124907,-5.2569046,9.9481535,21.097973,1.6543772,-1.2481784,1.1670259,0.04241873204022988,75.21632965745125,9.578683
source15_segment_94.wav,-212.60995,148.38718,-9.782393,26.918968,7.509042,2.234981,-18.322515,-3.297536,7.7780223,16.256002,0.8806353,0.8875857,0.07612189,0.056253367456896554,55.39590682230633,11.625782
source15_segment_95.wav,-185.35318,164.57228,-23.715075,17.046444,4.051792,-3.9651184,-16.631796,-1.2626495,5.967709,12.238938,-1.3999177,0.22461781,1.0487955,0.033562320402298854,74.71262039169241,11.437425
source15_segment_96.wav,-160.22282,111.00608,-16.520788,1.8367574,3.5649614,-3.2054265,-3.0165265,7.008578,3.5507073,12.074358,-0.56319875,-0.07382481,-7.8396416,0.13592739762931033,31.93956699537049,7.455943
source15_segment_97.wav,-218.8044,142.12132,-23.24303,21.13655,2.5984263,-7.5603857,-22.666203,-6.5880384,6.481421,13.793775,-1.9726033,-1.764965,-2.8945546,0.05574824892241379,52.1832315407308,8.644683
source15_segment_98.wav,-181.82721,154.45782,-25.004568,25.676973,5.812202,-7.257137,-19.753138,-5.260536,7.0799217,16.94219,-2.363385,-3.0259662,0.35147583,0.039107399425287355,69.82527617158519,10.845724
source15_segment_99.wav,-249.47037,110.814575,-6.546299,14.9950485,9.786632,-1.0046455,-7.7247314,4.0031524,3.8399875,12.146716,0.49093786,2.6602328,-4.1283526,0.11182763110632184,19.340853548437444,7.803522
source16_segment_0.wav,-440.49997,82.047905,1.0135121,25.826754,10.75421,3.5846877,-11.660801,-1.7224853,-1.7362205,2.132634,-1.6209471,0.57102376,-2.0191767,0.1475787984913793,0.0219395538877653,5.794137
source16_segment_1.wav,-301.8025,141.32695,0.90030444,18.700804,14.79493,2.8378,-16.878706,-9.678539,-2.059652,11.750372,0.71538293,-3.1834924,-6.9486737,0.07013290229885058,4.6524941691614945,6.6008344
source16_segment_100.wav,-96.53234,84.62016,-40.368675,-10.576887,4.9335666,-4.0510845,-11.538268,1.4244758,-0.4558889,4.048675,-4.1622276,1.352298,-5.744337,0.14817371587643677,66.27698993266442,5.127245
source16_segment_101.wav,-157.94661,154.76608,-28.157463,13.466166,5.2785788,0.8980378,-13.981911,-5.5925274,3.1858654,13.327348,-4.7604613,-2.6825476,-2.5120122,0.05506914511494253,66.86208538418829,7.5492167
source16_segment_102.wav,-312.47412,120.573814,-8.744452,20.682339,10.974203,-1.3847227,-9.453653,-1.572313,4.8522744,9.935856,-2.4395022,0.12815349,-0.7398777,0.09813891882183907,20.26397269022191,7.7368045
source16_segment_103.wav,-190.02692,111.40877,-28.459972,23.10862,3.8361216,-3.6249642,-12.615308,-6.930782,-0.6548013,5.7749534,-8.267199,-2.6522632,-0.4772153,0.10324622844827586,73.6380446294708,8.581324
source16_segment_104.wav,-112.61559,122.631454,-41.056297,12.914205,-1.7065237,-8.297186,-17.466494,-4.5871253,0.9718933,10.448721,-0.13103718,0.4438938,4.637807,0.05992389547413793,99.71052065908096,8.640921
source16_segment_105.wav,-182.54274,138.88145,-22.753803,11.792904,9.7749815,-1.8526105,-18.434566,-8.026329,0.6622475,12.748547,-2.2442975,1.9722085,4.1841316,0.06310614224137931,63.2211525603251,8.447408
source16_segment_106.wav,-161.40152,160.18309,-24.082247,11.949237,13.149104,-9.615612,-26.642738,-8.666532,-3.3953938,19.397995,2.6044383,-0.5255147,-3.5667164,0.055821210488505746,28.109557546643092,6.0053368
source16_segment_107.wav,-109.07481,88.19414,-26.69807,-23.74315,2.326338,-2.5743797,-11.67723,6.414717,-3.81832,3.2797413,-2.450484,-2.3813374,-12.213843,0.14515984195402298,30.070250512892915,4.530776
source16_segment_108.wav,-150.2283,127.77502,-42.577015,16.987825,3.9068053,1.1261936,-14.62851,-9.737408,0.5917175,8.287587,-2.5725417,-3.950686,-3.1959555,0.05233028017241379,110.0507990028174,10.112412
source16_segment_109.wav,-111.558304,146.04694,-37.094776,17.55196,4.105647,-1.6602832,-19.035564,-9.605564,0.95123667,10.195805,-4.1045723,-0.638621,2.47986,0.05783607219827586,103.99568408162429,9.015351
source16_segment_11.wav,-406.9297,82.182976,-7.462509,16.476595,4.774384,-7.319876,-8.908766,-3.1179147,-3.681381,-2.3963168,0.88875484,2.00125,-5.433286,0.15103044181034483,1.2241574589741127,6.2499433
source16_segment_110.wav,-209.55794,150.03543,-14.891428,14.250194,5.551182,-4.676244,-14.228688,-4.737889,5.717761,12.969992,-1.8501167,-1.6895915,-0.78258777,0.03760888110632184,58.788242450219464,9.418752
source16_segment_111.wav,-141.91205,156.65932,-27.58337,5.531796,-5.293657,-12.278219,-19.749666,-4.8113093,0.14525986,10.3685665,1.3582095,-0.2878246,1.7211632,0.05382879849137931,79.1304410086174,7.906847
source16_segment_112.wav,-154.41934,153.15544,-26.289314,12.584356,1.3320686,-3.6342416,-14.52872,-6.270115,-1.3918235,11.349958,-1.4018509,2.8019652,0.026194206,0.053553789511494254,72.18162338660451,8.1325865
source16_segment_113.wav,-164.72098,127.560234,-21.83888,14.507938,-2.2026515,-7.271623,-18.954199,-4.6267295,2.062978,14.570018,-1.616167,1.9867011,0.12000424,0.07023953843390805,71.13070387852474,9.114599
source16_segment_114.wav,-115.815056,151.54085,-34.15522,14.744921,-0.17708215,-2.0360017,-17.232977,-11.130908,-5.200807,9.8427925,-2.4701023,-1.2029159,-1.3864211,0.0536828753591954,108.56688189627495,9.606954
source16_segment_115.wav,-93.25058,102.201935,-32.9582,-15.433569,5.42429,-2.7937016,-11.1426935,-0.6044112,-4.897284,7.3165636,-1.0848918,-1.1263711,-9.904007,0.12666127873563218,48.54941029659333,4.8459053
source16_segment_116.wav,-150.36313,143.14154,-30.4593,30.082108,0.53494626,-8.757659,-15.339087,-11.494554,-3.7767522,13.62748,-4.932611,-7.955047,-2.0545986,0.05261651400862069,86.38216493488557,10.478426
source16_segment_117.wav,-186.6686,125.95593,-25.193802,27.171291,3.9712076,-7.7291813,-12.511329,-7.3145676,-1.350136,17.112656,-2.831928,-3.0875125,-3.0182285,0.08745285560344827,42.3166270517134,7.5341554
source16_segment_118.wav,-131.2466,155.93427,-31.391413,10.47838,-11.713149,-10.337421,-12.30993,-0.6378901,2.5892282,11.026316,-6.189767,-3.0707822,1.877255,0.04025794719827586,110.48403615767843,10.162228
source16_segment_119.wav,-137.2295,146.27592,-32.508625,21.49207,-6.957079,-11.8491745,-10.623829,-2.3421,-2.2710047,16.335005,-4.5719743,0.76886094,-2.0232701,0.06839866199712644,84.25331332337582,8.972705
source16_segment_12.wav,-324.66635,103.82672,-11.510827,19.318842,12.182019,-8.244358,-15.847385,-6.19805,-3.6300564,3.0899515,1.5827819,0.7535908,-3.3234067,0.12826643318965517,8.69671139205624,5.8838396
source16_segment_120.wav,-196.2438,139.91312,-37.752354,20.972193,15.203626,0.42007315,-19.81927,-12.246763,9.872958,18.48697,-7.310602,-4.698443,2.084542,0.056107444324712645,67.02333058834333,10.941828
source16_segment_121.wav,-146.9964,93.24162,-26.695904,-20.904276,6.3301187,-4.4242516,-9.290092,6.2927175,3.048959,7.3232694,-5.0381026,-1.1389531,-9.888688,0.15272539511494254,21.15800003855136,5.0595603
source16_segment_122.wav,-213.0402,114.745445,-30.13496,15.510087,1.7070622,-2.6877759,-13.54132,-6.2388635,-2.6004767,10.17224,-2.2157185,0.58053285,-1.9133832,0.08962486530172414,64.25706765292234,8.677778
source16_segment_124.wav,-108.92897,127.40649,-44.90807,16.28367,2.0062013,-3.0533404,-17.391472,-10.150254,-1.7168542,10.621038,-3.4510036,-5.4308386,2.3919344,0.05560232579022988,105.00586134211385,9.31236
source16_segment_125.wav,-141.24492,168.87514,-32.95046,10.429771,1.5388228,-0.07171982,-10.708401,-6.0083394,-3.4066584,3.9320896,-4.4179096,0.8742938,1.2569973,0.038012975933908046,119.98032627102715,12.235032
source16_segment_126.wav,-159.51091,119.774635,-29.318573,26.235243,3.4785252,-8.281209,-19.058702,-8.019475,-7.003577,12.536747,-3.2923303,2.7500277,1.6368254,0.10237630208333333,39.14956713241964,5.937793
source16_segment_127.wav,-187.14354,151.6637,-18.344603,12.933796,0.3287272,-6.390272,-16.749939,-7.4167466,-2.277375,9.234077,-1.097473,1.9353434,1.4182705,0.045769351652298854,63.78354098258176,9.468456
source16_segment_128.wav,-144.45319,130.4956,-23.240839,21.523615,-1.1415879,-8.1966915,-21.496159,-9.883324,-1.2948576,14.060978,-6.6584115,-6.7401476,-1.9356277,0.06971197018678162,77.87882423148244,9.0942545
source16_segment_129.wav,-114.20977,134.91096,-37.34092,20.30118,1.4693854,-1.9025509,-18.608114,-11.996198,-3.6388364,14.909257,-2.7730901,-1.1841415,1.3996494,0.06313981681034483,82.94051953252063,8.332104
source16_segment_13.wav,-236.85933,147.0084,-6.477171,11.620788,18.524738,-7.2015443,-25.183874,-7.033693,-4.001205,12.669389,5.576322,0.4143525,-3.2765546,0.06521080280172414,13.49085544034753,6.7733483
source16_segment_130.wav,-125.22163,112.00053,-26.096043,-8.901767,3.3559992,-2.9754786,-13.159763,-2.661389,-6.152489,7.919118,0.7348397,-1.1474584,-10.448052,0.11063779633620689,37.107836445472365,5.2483797
source16_segment_131.wav,-152.76465,148.41455,-19.024479,15.161034,6.1775303,-2.9670694,-16.512304,-6.2678866,-0.9522727,11.950543,-4.239325,-1.0448836,-0.6329718,0.058313128591954026,81.11077230068288,9.758589
source16_segment_132.wav,-159.0497,152.25668,-19.673952,15.884098,19.58355,-6.877153,-28.165556,-8.852908,-3.0472748,19.141783,0.66760147,-1.9009339,-6.5415144,0.06321839080459771,25.258483486014537,6.9336395
source16_segment_133.wav,-388.42218,103.43235,1.0194595,19.555592,10.707099,-2.3024468,-4.5921917,4.6991696,4.186888,3.1914778,1.4758627,0.3480741,-6.120464,0.09756645114942529,1.370826548960959,7.7785687
source16_segment_134.wav,-168.93634,65.27515,-31.54151,-21.02773,8.189135,-6.7155995,-3.2948146,7.7109118,-0.28494513,5.2533603,-1.1778911,1.2755803,-17.2656,0.1868096713362069,9.186445850333007,4.1851587
source16_segment_135.wav,-322.50565,72.00855,-14.085424,3.9379568,5.5498586,-8.151719,-5.037451,0.2668319,-2.5555472,-0.09515771,-3.1705985,1.7325484,-8.155439,0.1685748922413793,3.834457321263764,5.116562
source16_segment_136.wav,-417.05228,80.70311,-5.793467,16.32369,2.2179894,-10.503395,-7.885966,1.7559159,0.8186619,-1.8505509,-0.16731285,3.8244748,-3.5309658,0.15453820941091953,0.019647601210437286,5.2759924
source16_segment_137.wav,-429.19104,74.4609,-1.8109348,19.845198,3.9947805,-8.290053,-8.160217,1.5077332,1.4355229,-1.6306235,-2.0885649,0.1782966,-6.6805973,0.1752368444683908,0.012773974241967174,5.4494042
source16_segment_138.wav,-435.13434,72.345436,-1.4913576,17.84591,4.3821115,-8.723164,-7.9879994,4.480393,3.446717,0.85002214,-0.7771181,-2.225425,-6.938992,0.1824712643678161,0.011425827522815644,5.2493186
source16_segment_139.wav,-318.93835,108.70391,-10.780131,16.6435,15.35188,-8.474481,-17.33323,0.14416747,0.8266205,8.433407,-1.759596,-2.5202084,-3.4311075,0.13276760057471265,5.424929775565263,5.5722475
source16_segment_14.wav,-422.3979,73.62745,-6.0991855,23.444195,13.757535,1.5219886,-1.8438375,3.1251848,2.5037065,-0.7926066,-0.6267011,3.6234062,-1.3696362,0.13838002873563218,0.02578625753093725,7.4063063
source16_segment_140.wav,-164.7452,165.57764,-11.516866,10.783085,24.00137,-10.102657,-30.563627,-7.599029,-1.6900772,20.84333,2.6816914,-4.859743,-3.1749766,0.048547503591954026,17.174659219452703,5.6033792
source16_segment_141.wav,-424.72192,80.21366,6.561412,31.097277,18.433542,3.9912176,1.9572377,6.8894887,4.337365,2.3523033,3.0426636,5.0343995,-1.5961992,0.10549119971264367,0.05786281293151022,9.61745
source16_segment_142.wav,-428.70007,66.94856,-1.8619549,31.052763,5.8220024,-4.8270097,0.92431396,3.9515865,3.3704944,0.610225,-1.8742169,2.0988255,-0.7519031,0.1833355783045977,0.02592414556520766,5.3120914
source16_segment_143.wav,-111.44255,61.080486,-38.781742,-34.426197,2.2790842,-3.496018,-1.0965242,9.395626,-10.135665,2.5864506,0.6506274,-0.11470051,-16.911598,0.17570828843390804,11.758928055939233,3.796366
source16_segment_144.wav,-394.5283,65.90035,-9.64316,14.739058,9.577176,-3.558524,-6.3805633,0.1235265,-4.4824023,-3.3268907,-0.7990388,3.3777192,-3.613454,0.1803441540948276,0.6727336436702773,5.1764636
source16_segment_145.wav,-278.27893,123.824905,-12.760377,17.890755,14.410267,-7.1217775,-17.481813,-7.1315784,-2.8206692,8.224495,7.608731,1.8139228,-5.60125,0.11040207435344827,13.270649376539406,5.6921206
source16_segment_146.wav,-286.17532,134.91817,-6.190751,15.485313,19.02168,-2.3556206,-16.914001,-6.2437034,-6.8962717,6.053532,8.061353,2.7602496,-5.9721785,0.07627851113505747,9.364598746507847,6.837139
source16_segment_147.wav,-431.60278,71.27704,-1.882593,24.878626,13.632887,2.0349867,-0.18592331,2.927685,0.80598044,-0.8838252,0.57325155,5.042544,-0.4090177,0.15609285201149425,0.017161323913726313,6.708961
source16_segment_148.wav,-357.00244,67.13183,-10.015025,7.5007977,8.425477,-2.244356,-3.7289734,1.8711188,-1.2627722,2.2761867,-1.6678106,1.7136531,-8.835246,0.1831672054597701,1.223268367157414,5.485417
source16_segment_149.wav,-217.93312,63.564953,-25.288551,-16.929852,3.6220293,-7.932994,-4.7825227,5.7530103,-2.8382397,1.788495,-1.9602249,0.50445783,-10.886816,0.18155643857758622,6.251103438522624,4.5318522
source16_segment_15.wav,-300.217,67.743164,-19.406328,-2.5722873,7.66793,-0.32979932,-5.679202,-0.19456443,-2.2592046,2.3188121,0.34562024,2.725655,-8.060208,0.16153129489942528,2.6146652508933825,6.082877
source16_segment_150.wav,-332.64478,115.01825,-5.018795,17.222696,10.152505,-9.736518,-17.658823,-3.746289,-2.7560275,4.7034297,2.342985,-1.1182582,-6.8662977,0.0961072198275862,6.19618188833882,6.3889647
source16_segment_151.wav,-231.8902,151.52402,-11.2286625,11.81634,19.437841,-6.062317,-24.515291,-7.991361,-5.297357,13.34822,9.016869,0.7922177,-3.4269247,0.06375157147988506,11.073525277715733,5.994566
source16_segment_152.wav,-448.44046,63.27812,-0.30279014,22.816652,15.309204,4.474111,0.027343262,3.0996978,-3.7225573,-3.3311691,1.3076552,3.4071202,-3.9038777,0.1842840786637931,0.008970821822254822,6.4056535
source16_segment_153.wav,-440.03363,68.11376,-2.511064,16.875767,8.636794,1.0716244,-3.316646,0.050490282,-0.94509554,-0.14393368,0.54359424,1.5729158,-7.7987075,0.19453237248563218,0.03391752114797803,5.8269167
source16_segment_154.wav,-122.4235,65.05833,-35.8187,-28.026718,1.8685682,-4.4987664,-1.5725629,9.106107,-4.806347,3.6787326,-1.7030953,0.91784537,-14.257262,0.16918103448275862,12.309218381381669,4.1562514
source16_segment_155.wav,-108.2398,123.47304,-31.40924,23.84154,2.672022,-3.5697834,-15.670175,-8.223329,0.11775112,14.794658,-7.703711,-2.6717439,-0.19405691,0.09586588541666667,87.458982565376,8.143686
source16_segment_156.wav,-110.43533,128.54135,-29.614399,13.687762,4.6308064,-1.7563852,-18.720367,-9.143798,0.1326287,11.007477,-7.80911,-5.0246716,1.2166113,0.0810266253591954,104.41959285399952,9.314589
source16_segment_157.wav,-126.872574,156.49896,-25.723753,22.9514,9.99437,-2.4773836,-16.649279,-8.488217,0.91623497,13.725287,-5.0728054,-2.9530885,-0.8749365,0.04136359554597701,101.12019310088763,10.045936
source16_segment_158.wav,-193.7819,151.25978,-16.041311,18.413713,10.28615,-6.621774,-20.35595,-7.4324594,-1.3772907,8.645841,-0.54256594,-2.656012,-2.3032928,0.05134810524425287,54.91368262309196,7.983692
source16_segment_160.wav,-135.8782,141.48341,-25.383495,20.18063,7.651223,-5.211859,-19.564232,-9.902312,1.9823842,12.524988,-6.8153534,-5.826864,-0.9341619,0.07396057830459771,92.10499464628425,8.762875
source16_segment_161.wav,-148.59824,132.0621,-22.568415,-1.4291638,13.132212,-13.667484,-21.400053,-2.3400025,-4.016764,12.297343,0.74906194,-0.42965662,-8.906429,0.08991109913793104,17.491091938785694,5.296877
source16_segment_162.wav,-92.53935,113.16625,-33.49272,-4.4421883,0.22434978,-5.026572,-14.18066,-2.533104,-2.3626745,8.792015,-4.706163,-0.1586461,-6.052752,0.11199039152298851,60.899919064940306,6.2694345
source16_segment_163.wav,-146.66936,130.4886,-22.87857,17.747608,0.9460853,-11.929413,-21.676994,-4.4136133,2.813852,16.803242,-8.109693,-2.9056976,-0.84770316,0.08310322377873564,58.15429557290399,8.495708
source16_segment_164.wav,-134.9002,144.93044,-34.931168,22.821486,0.09480743,-5.446512,-13.016715,-6.948367,-1.5848294,12.02698,-5.4468246,-1.3329962,0.67519003,0.06022696659482758,97.42994862543311,9.556609
source16_segment_165.wav,-171.31538,143.30959,-24.514162,18.440027,10.567445,-6.534454,-23.08313,-9.04419,-0.86299825,16.89274,-0.5119933,-0.71378237,-0.25890428,0.06685524425287356,40.816595481708646,7.979763
source16_segment_166.wav,-122.78335,90.10125,-29.517708,-11.837411,5.4923234,-5.959413,-8.232434,4.2936954,-0.5732851,7.7456083,-2.5079117,0.8268691,-8.970802,0.1392780172413793,47.20429248949406,5.8716288
source16_segment_167.wav,-100.65287,128.62828,-31.11384,18.494627,0.036231905,0.006436315,-14.572333,-6.4537563,-2.3712173,9.07413,-6.2355685,-2.0012965,-0.38709491,0.06535672593390805,119.1755680313184,10.703628
source16_segment_168.wav,-127.850494,165.6051,-29.679028,10.2195425,-1.9774586,-5.559464,-15.750084,-3.9159358,0.4932209,8.2832575,-4.441146,-2.207541,-0.25158578,0.03203012751436782,125.65606549786854,10.792772
source16_segment_169.wav,-199.52979,132.44923,-21.556686,25.740746,17.053679,0.036289416,-22.015102,-15.219884,5.515133,15.254856,-6.3618326,-4.799765,1.0760666,0.06950992277298851,58.331512753926646,10.202499
source16_segment_17.wav,-327.56424,70.94382,-16.495686,4.9228706,6.303668,-7.6052957,-5.827525,0.3592392,0.630613,3.2292829,-1.3635004,-0.56108093,-6.4180236,0.15957255747126436,1.6253467118902796,5.722219
source16_segment_170.wav,-188.16188,141.73996,-27.30929,10.378175,11.83017,-8.411317,-25.412169,-11.738458,-0.4332872,16.943022,-4.798136,-2.0599976,-2.012978,0.07466213182471264,36.86129134623655,7.4755335
source16_segment_171.wav,-165.97748,124.1365,-23.172316,-9.502389,12.412074,-11.511227,-22.393822,-4.963819,-2.3968716,11.200673,-1.9881006,0.49928162,-8.438717,0.10441361350574713,12.67663004541577,4.961841
source16_segment_172.wav,-182.92857,86.989075,-29.996824,-15.738472,4.3500867,-2.5080545,-3.8880882,0.19887333,-2.9226499,6.3697424,-5.3149667,0.91188955,-9.109152,0.14743287535919541,26.682649150961776,4.9341717
source16_segment_173.wav,-139.53676,132.15092,-36.980934,17.75069,2.7310276,-4.751398,-14.324338,-5.9791994,2.7780328,17.958292,-6.037428,-1.8651972,-1.1507862,0.07367995689655173,66.33718652056595,8.312384
source16_segment_174.wav,-225.44075,149.24611,-6.7047167,7.861203,11.690697,-12.494882,-20.975504,-3.2544858,6.786837,20.325787,3.3110693,-0.81887966,-2.9762285,0.05449106501436782,11.326507954836833,6.115475
source16_segment_175.wav,-394.42502,96.626686,-6.159576,11.993947,-1.188718,-7.819285,0.7753713,7.4368834,5.1023693,6.4669576,6.489892,6.739792,-0.47568485,0.10299366918103449,0.043513143841905154,6.8062954
source16_segment_176.wav,-404.93216,94.48592,1.1299549,11.778656,-2.570875,-7.068798,0.6034594,9.718828,7.479686,5.2106957,4.1366835,2.9645057,-7.1301913,0.10438555136494253,0.036156870167830896,7.3845315
source16_segment_177.wav,-184.22374,53.499855,-28.8624,-19.585983,8.748879,-9.654136,-6.2170606,4.946308,-2.758867,8.375343,-0.5466804,-0.4082437,-14.717238,0.2164208423132184,5.082952499400354,4.2492795
source16_segment_178.wav,-187.43968,142.57866,-17.886951,8.286504,17.321308,-13.372547,-28.804117,-6.190875,-2.5197709,18.651875,2.8378022,-2.2657063,-4.3741016,0.08246901939655173,15.986976908080965,5.5628843
source16_segment_179.wav,-332.9102,123.126816,-1.867714,12.739068,5.375254,-11.92593,-14.27072,2.219949,7.452587,12.136165,4.5408607,2.2575204,-3.227879,0.07376414331896551,3.219822171283351,7.8382444
source16_segment_18.wav,-428.3968,60.570446,-19.179346,19.49489,14.882711,2.7986672,-5.198893,-7.069635,-4.722282,-2.804451,-2.430996,-1.6602135,-8.059179,0.1867535470545977,0.015271925024859521,4.7458115
source16_segment_180.wav,-425.53104,72.47989,-1.8051353,28.470154,13.273349,-1.3113497,-3.0700862,1.7970358,4.0255623,2.5834854,1.784988,6.0770397,-1.3787173,0.13668507543103448,0.028365760356530375,8.304498
source16_segment_181.wav,-424.23,77.09686,-7.3685513,11.750757,0.9387384,-5.1423087,-3.142497,4.406121,10.534905,10.25102,3.4125872,1.6935493,-10.133154,0.16370891702586207,0.0186392973851541,5.218139
source16_segment_182.wav,-152.24876,50.69329,-33.5575,-26.413635,9.412272,-6.3299575,-6.317919,6.9833016,-3.363727,7.817958,0.42947444,-0.45855442,-16.598295,0.21406362248563218,6.426959290693717,4.14512
