Filename,Label,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC_Var,Spectral_Contrast_Mean,Spectral_Contrast_Var,Chroma_Mean,Chroma_Var,SFM,Spectral_Centroid,Spectral_Spread,ZCR,STE,Spectral_Skewness
mixed13 (6).wav,mixed,-206.75267,176.16734,-0.038008053,21.337303,9.047916,1137.9949,16.482356282076577,24.8043856956952,0.4491489,0.09554893,0.0013141771,1743.465722750891,2956.98804974847,0.030200475933908046,22.84649887186276,10.101504
mixed13 (7).wav,mixed,-195.27173,86.31215,-18.143906,7.9951005,7.336966,2284.5476,15.885922030434273,27.07355560343279,0.46295217,0.07642297,0.08765128,5274.083833811097,4916.014900098223,0.16668350395114942,13.179910564822054,6.9375477
mixed13 (8).wav,mixed,-155.84317,89.907875,-22.312508,-8.10142,3.5461864,1791.1829,14.658104823437787,14.71974696940073,0.49962857,0.054724876,0.10853022,5687.127288956393,5097.145140134324,0.18487899604885058,10.373945887405103,5.3686876
mixed13 (9).wav,mixed,-144.10739,98.484566,-22.220064,-0.0539137,10.493924,1274.3925,15.79111684825295,26.99119892848136,0.46185645,0.06892177,0.0748663,5093.493731949469,4874.0563598613235,0.1672503591954023,16.579911201514,6.442054
mixed13.wav,mixed,-178.0534,104.333595,-11.993131,5.733197,14.69394,3271.5688,15.407359783988445,19.91076472991307,0.518042,0.08255885,0.06350542,4707.488568069134,4782.684159716586,0.14281384698275862,14.83873051665508,7.393628
mixed14 (10).wav,mixed,-155.71623,104.55711,-24.379978,-7.625107,0.09002846,2369.699,15.461109014644208,18.58595779368117,0.4761133,0.08373072,0.06993722,4791.724936918205,4711.875646705025,0.14347611350574713,17.361012043786705,7.222321
mixed14 (11).wav,mixed,-142.10161,82.61264,-21.106565,-13.304336,-10.597698,1744.5022,14.709493639916955,13.558751602961435,0.46767113,0.06786252,0.11085357,5907.62947244362,5155.799545532519,0.19615436422413793,15.096175519652622,5.597946
mixed14 (12).wav,mixed,-203.01564,90.53014,-7.2547135,1.493779,1.3803852,2946.4639,15.372358319293326,21.279168044074844,0.47798777,0.08177201,0.0768876,5133.808754015334,4910.504555701683,0.16099811422413793,10.817219014457196,8.166874
mixed14 (13).wav,mixed,-276.16104,127.25393,-3.6556172,21.388445,0.9174701,3955.6528,16.26849974398621,23.47784005464076,0.5423007,0.0911414,0.011922645,3311.067071891672,4264.991944837653,0.053267555675287355,19.88964454116935,10.894079
mixed14 (14).wav,mixed,-167.95844,69.5936,-18.396626,1.6945958,-1.0584222,3996.604,14.493714325314816,13.077896484537048,0.52773386,0.07832449,0.116186425,6309.675509003051,5369.414106513114,0.21469221443965517,17.521949966421964,5.173741
mixed14 (15).wav,mixed,-191.03348,93.03584,-18.703121,-3.1827774,-0.49794558,3807.35,14.61775894427988,14.828143123493005,0.55023414,0.067132615,0.08104082,5376.2414227650415,5191.927347418743,0.15872508081896552,12.140630666801782,6.060088
mixed14 (16).wav,mixed,-167.19057,93.29976,-33.24271,-3.9021988,-8.194861,2229.8628,16.742414053658788,31.787757032979993,0.43741652,0.093372084,0.066044055,4652.066994754504,4593.325055467695,0.13392376077586207,31.133321748933394,8.047592
mixed14 (17).wav,mixed,-182.90245,157.66197,-15.032269,24.275879,9.15817,1193.6969,17.55583850071226,29.1851832151521,0.4351426,0.07916301,0.0017614146,2038.3754938446957,3161.6068317140025,0.03671089260057471,25.598150270937193,10.250023
mixed14 (18).wav,mixed,-163.99992,159.1597,-19.274733,12.397783,-3.4872375,1360.0803,15.450159296970869,16.427325734183736,0.46597195,0.09272897,0.0041692546,2323.4307342056222,3338.665267549046,0.04497799928160919,24.229132792147986,8.012369
mixed14 (19).wav,mixed,-173.92172,150.0644,-11.603122,15.431488,4.681965,1452.167,15.272954691122456,19.79994525820452,0.44418868,0.08894066,0.01112697,2733.6226136757373,3518.2682107363917,0.06610879130747127,19.465398549161463,8.277594
mixed14 (2).wav,mixed,-227.16188,131.24434,-18.922169,30.18793,1.7751209,1618.481,17.933941304873862,40.76868708165734,0.4128336,0.10063388,0.0044862432,2686.859546817415,3558.8746522160463,0.051600664511494254,17.92300527207446,10.138609
mixed14 (20).wav,mixed,-118.81004,103.11977,-35.337864,2.005301,-4.0496364,1713.733,16.729847727075,27.402090873429234,0.4065777,0.10054639,0.05018981,4273.4226974488865,4404.585564914829,0.10933571300287356,42.80206724840911,8.002335
mixed14 (21).wav,mixed,-160.07153,139.4483,-9.934124,21.468525,8.9756,717.1786,14.692618448451295,12.679273069762251,0.4839151,0.062053937,0.018435126,3228.04839238736,3931.5955275879865,0.08548289331896551,11.379975592556027,6.190686
mixed14 (22).wav,mixed,-170.45221,160.943,-19.292837,15.128829,3.2116811,687.95905,15.255796652820816,16.03109142198219,0.5033439,0.07597807,0.0050143166,2428.4416239013644,3405.568699070066,0.053755836925287355,15.77126923832784,7.070926
mixed14 (23).wav,mixed,-146.8377,78.78606,-23.820526,-21.21591,-5.1958127,2285.5688,14.59060235734225,13.666873343007323,0.50193113,0.063832186,0.116465375,6221.809006101315,5534.181291139773,0.1971477640086207,10.077634541883073,5.3480134
mixed14 (24).wav,mixed,-178.05263,91.530075,-18.75373,-6.0894957,0.52126354,2891.168,14.699075088246774,13.269972935493852,0.5333268,0.07326079,0.0848777,5491.404523785842,5261.651644587712,0.16826620869252873,11.750494496261625,5.7312617
mixed14 (25).wav,mixed,-186.64236,101.85601,-20.614466,14.4487505,6.4254155,3053.1453,16.274810155365305,22.878664759636514,0.44201624,0.07804523,0.058676966,4465.291026027306,4439.6176279168585,0.1353100305316092,20.11092823014912,7.7216945
mixed14 (3).wav,mixed,-138.33011,113.52092,-26.154692,2.7028005,6.192817,1978.5814,14.982308357563122,15.732445110357975,0.48862728,0.08551421,0.05990483,4426.002353220577,4411.692326359042,0.13124663254310345,22.63232768117585,6.999194
mixed14 (4).wav,mixed,-203.58731,128.0488,-0.911428,26.034197,-5.7409363,1636.7522,16.656558882365285,25.452083090080656,0.46009853,0.087397404,0.01456318,3373.2424202508455,3985.8826347256263,0.09254894037356322,9.216662132821847,7.79011
mixed14 (5).wav,mixed,-214.46156,101.339134,-18.963165,3.4086068,-5.3605127,4456.3916,15.777416501903636,23.00309201386211,0.4521738,0.09182689,0.0631601,4700.153272183906,4807.022855469336,0.11958400682471264,27.03784216907026,7.7428823
mixed14 (6).wav,mixed,-150.4737,91.47227,-18.888882,-12.985492,-2.5545828,2168.4382,14.69616779190533,15.510542480735356,0.49855515,0.07075203,0.107466444,5744.521573885793,5072.933842009397,0.1988763918821839,16.744691486351968,6.241051
mixed14 (7).wav,mixed,-100.78423,149.13744,-33.581535,17.983389,1.958262,1090.9176,15.644701727179134,15.677724904117909,0.44326118,0.084703244,0.003871044,2567.2567069120305,3301.5352997160703,0.05395227191091954,39.82214070079213,7.3476043
mixed14 (8).wav,mixed,-310.1535,105.875755,-1.6225415,26.887793,6.7080884,2640.8833,15.991420598055356,23.043976373436184,0.47829613,0.08857847,0.026216757,3979.5606200733414,4696.499449980787,0.08170572916666667,6.312596187652277,10.013372
mixed14 (9).wav,mixed,-176.6702,95.21149,-19.974497,-9.130829,-7.0421615,2988.9736,14.94411124950018,19.2632065923334,0.47395694,0.07041332,0.0930605,5283.735462787817,4938.588762362671,0.1696637033045977,15.11405764113724,6.486992
mixed14.wav,mixed,-219.98824,134.85263,-13.5907545,18.578732,8.133132,2342.9614,15.7597734082387,15.02076119626419,0.51812863,0.06150603,0.020574354,3231.4141682267627,4072.157077805153,0.07330392420977011,9.361217646628102,6.331696
mixed15 (10).wav,mixed,-181.53061,87.93707,-17.315584,-5.7596455,-1.8984536,3336.556,14.42659217479231,15.852154163964537,0.5107435,0.07223365,0.08568114,5299.034873324805,5229.634252170966,0.14967784662356323,16.17392856668078,7.0147095
mixed15 (11).wav,mixed,-145.18222,88.98144,-32.255943,6.925314,-2.5223343,2307.8667,17.25709231358805,31.562473836290415,0.42355812,0.08742851,0.059806716,4944.703939172328,4609.904483500356,0.14698949353448276,30.697504102688477,6.7862477
mixed15 (12).wav,mixed,-181.91992,107.460144,-20.873854,4.8606367,-2.48119,3982.4302,14.8474229029165,15.797570933350428,0.4543226,0.08701495,0.04680645,4315.746133125717,4530.364537880196,0.11550938397988506,19.3237516764939,7.0544214
mixed15 (13).wav,mixed,-164.5347,162.60999,-13.549079,23.152176,8.736083,639.87286,15.574938665897355,17.92094176108017,0.52221185,0.08539667,0.0022108783,2131.346645070573,3314.7622983570513,0.03662670617816092,23.544814582919496,8.174825
mixed15 (14).wav,mixed,-122.80245,88.17773,-27.289474,-9.210557,0.19463989,1861.5803,15.700239393418363,33.911958581551296,0.47745097,0.08204568,0.081066184,5225.099951100766,5207.340633799609,0.1503288882902299,25.193264914945715,6.6562886
mixed15 (15).wav,mixed,-175.28288,110.90454,-21.210278,6.0535903,1.0714138,3027.6199,14.943877631665353,14.794503699908665,0.47298256,0.07487511,0.05252817,4331.280102300983,4566.2731717918405,0.11425220007183907,17.68748474978126,7.1694884
mixed15 (16).wav,mixed,-153.15382,122.95327,-19.241138,8.167864,1.1759142,2262.3567,15.289041441552403,18.181659478990355,0.45467427,0.08782629,0.04696383,3930.215239239429,4208.34715185988,0.10206761853448276,24.797502816100256,8.56679
mixed15 (17).wav,mixed,-194.59602,107.638054,-14.143254,13.824186,-2.06749,2737.05,15.277550932143216,20.01943533621799,0.43867373,0.08776269,0.05011271,4375.310171359075,4426.616722315877,0.12473060344827586,17.517076129379085,7.2170362
mixed15 (18).wav,mixed,-178.69984,147.53908,-22.029177,16.274635,3.7037055,1899.4961,16.037164897871254,19.880767862525918,0.40416574,0.10101592,0.009214325,2572.1235843925906,3246.8557490446656,0.05994634518678161,32.00207823826635,10.1513605
mixed15 (19).wav,mixed,-147.06902,143.49413,-17.845135,5.8874784,4.340654,1917.4879,14.547329030453584,11.993849291283231,0.44951674,0.086865686,0.027552454,3295.550628330422,3967.8649991719726,0.07985362787356322,22.117496377610834,7.3584323
mixed15 (2).wav,mixed,-178.43625,171.41089,-12.75119,19.6588,6.487897,1240.7216,16.241537377969415,17.532876633939292,0.397851,0.07757708,0.002749063,1948.6679409114479,3049.7615159999664,0.031412760416666664,38.90184642671677,10.707694
mixed15 (20).wav,mixed,-156.02562,96.43752,-17.072762,-7.272239,1.439967,2099.517,14.617593180635032,19.251193534518563,0.5005714,0.06643711,0.07850333,5131.085605941948,5149.9336619494725,0.15520047593390804,15.155847410256893,6.946407
mixed15 (21).wav,mixed,-226.71942,107.39808,-13.149516,0.7928893,-1.7941266,3395.6655,14.963035229408572,16.532522345851834,0.45081747,0.0822089,0.06385303,4744.219869935643,4853.401567156866,0.13034303160919541,14.910450325794303,7.328402
mixed15 (22).wav,mixed,-258.16113,133.63182,-13.89496,22.345882,4.690736,4117.5864,15.395954120752192,15.600556754228972,0.46465087,0.07638288,0.022011038,3294.966126681531,4011.9674650449847,0.07483611709770115,18.21822929561052,7.2991557
mixed15 (23).wav,mixed,-173.39978,95.47725,-3.043925,2.8853984,6.116872,2696.2812,14.807256616164636,17.347579148682033,0.5447765,0.07118557,0.07951635,5239.471507172578,4944.827569576732,0.1661615481321839,10.817376151051093,6.9961715
mixed15 (24).wav,mixed,-153.19164,109.24767,-8.4438925,4.9590383,6.7050776,2057.4644,15.88702637416927,23.450785971132866,0.4943503,0.08081589,0.06401336,4629.580888240133,4693.040918885329,0.13776266163793102,19.050759484824546,8.308764
mixed15 (25).wav,mixed,-107.52379,87.54029,-26.552181,-10.751196,1.8892615,1763.5736,14.677248039608525,15.380852278040772,0.4630084,0.06207776,0.109183244,5814.87558717659,5247.987560972937,0.18659078663793102,17.715329224265293,5.3551707
mixed15 (3).wav,mixed,-247.1585,89.826965,-8.629492,8.763088,7.0615325,4099.1484,15.01180658119144,17.747117865610605,0.5671857,0.06506186,0.08515336,5432.21353177367,5247.311677518366,0.1555933459051724,8.893070266393654,7.230997
mixed15 (4).wav,mixed,-147.40912,99.017075,-10.830971,-5.6610126,7.144177,2678.2864,14.8247733146883,13.111366304551439,0.4675599,0.06481702,0.098009944,5420.10009802099,5161.768357180498,0.17014075969827586,9.52754299546662,5.7589345
mixed15 (5).wav,mixed,-239.7835,133.068,5.3348846,28.101484,6.6688113,2878.2769,15.649217378413201,14.202483684958121,0.5142473,0.06870126,0.018205406,3425.5579062532647,4142.9135122022835,0.08401804956896551,11.990470242794236,8.524818
mixed15 (6).wav,mixed,-122.7419,93.37336,-24.329895,-10.118672,0.028656663,1867.5,14.902577793760972,23.69823678272642,0.47748747,0.078454174,0.077589445,5392.672572525639,5197.174513472041,0.16039758441091953,26.054078761224414,6.5008993
mixed15 (7).wav,mixed,-175.44882,113.73728,-27.351778,9.445069,3.4951959,2605.9734,16.957369153336764,26.06718560032029,0.43284333,0.0916971,0.048624784,4058.849334847514,4293.03942280735,0.11717627514367816,18.23707367708594,7.080767
mixed15 (8).wav,mixed,-228.4263,96.16397,-3.7146277,2.8200705,1.6760653,3149.2002,14.743610535153376,13.256854748229092,0.4888773,0.060355455,0.08273014,5444.952838164558,5335.545387275039,0.15989246587643677,7.421485138653288,5.86853
mixed15 (9).wav,mixed,-131.0384,141.68298,-29.093063,24.374409,-1.3466185,1580.4755,15.97762327258184,14.674305765395228,0.4022019,0.09688028,0.008782502,2838.7827545444347,3365.6653715079246,0.06104076867816092,38.32582127967731,8.57442
mixed15.wav,mixed,-127.19572,110.81733,-19.014683,-4.6400867,-3.6213648,2001.0183,14.680755414388463,15.629697119968304,0.4767933,0.08543878,0.059959564,4726.614718834924,4762.103554757922,0.13501257183908047,25.534433764561665,6.147988
mixed16 (10).wav,mixed,-158.41476,157.861,-27.837278,17.509743,11.231325,954.95,16.020441379884286,23.095810582401356,0.4456099,0.0794345,0.004512701,2286.3874722458754,3190.7026436727497,0.045426993534482756,34.766174943127126,9.201588
mixed16 (11).wav,mixed,-203.9877,140.73453,-11.827252,28.517466,13.876729,3283.237,15.546410646539595,19.57575709263089,0.4996101,0.08561033,0.0072857286,2762.9567800375894,3654.0436500161954,0.06020451688218391,22.677703747353544,8.391673
mixed16 (12).wav,mixed,-189.79858,158.90933,-25.333342,11.417625,8.277338,2048.1958,16.625388177224718,22.068719018078724,0.37652186,0.09109952,0.0016037229,2093.3354770316546,3157.1341067428016,0.03426948635057471,36.415563326361294,10.245664
mixed16 (13).wav,mixed,-138.44907,153.68333,-29.1442,19.200932,18.5761,317.78592,15.692167282219803,14.096560896423622,0.5183497,0.069191225,0.0031898406,2450.364184702657,3339.683821179684,0.057196255387931036,18.12568683483008,6.525568
mixed16 (14).wav,mixed,-159.4575,161.41707,-26.226795,13.7669115,15.726684,481.82306,16.320352242789514,19.68702733866507,0.4660969,0.086128004,0.0037727496,2239.7300939183,3265.212810721244,0.04138604525862069,28.36257504791861,10.162889
mixed16 (15).wav,mixed,-98.0741,109.8543,-38.29659,0.49038613,5.0614915,1327.2788,15.240019376193386,19.569488541251093,0.5045102,0.07937621,0.035789862,4117.3537821369155,4439.581261217135,0.10117524245689655,31.260064315190807,6.0769634
mixed16 (16).wav,mixed,-75.65724,107.76519,-35.205414,-6.5717583,1.5946392,2226.8093,14.26691851480611,13.998828136081723,0.4460781,0.0768403,0.043765694,4297.776579464268,4667.555374451321,0.10367277298850575,44.422599937583755,6.76861
mixed16 (17).wav,mixed,-152.3461,162.38457,-22.98381,13.358011,10.984738,1215.7445,15.70379423958104,18.409640116988275,0.49791148,0.0811989,0.004861222,2344.1311232721823,3231.4868250244253,0.050248069324712645,24.276532715552545,8.227019
mixed16 (18).wav,mixed,-131.50087,124.19958,-31.809404,0.92978746,4.164722,2108.8247,15.198611097523878,18.495737468880975,0.46275714,0.077709556,0.031720676,3799.013716444451,4221.958400307819,0.10159617456896551,27.646071372085352,6.0381927
mixed16 (19).wav,mixed,-156.94945,145.89192,-25.271431,18.361181,8.367963,1668.2551,15.927023929624454,18.436855413725517,0.45860577,0.08114604,0.004535887,2647.384419003534,3505.0307385986007,0.05970501077586207,24.30919662787649,6.7116838
mixed16 (2).wav,mixed,-334.67087,126.846375,-10.383625,5.9539304,7.2182302,1945.7787,13.885668186527388,9.699757279639417,0.5203116,0.060075995,0.022266813,3705.5121078483335,4689.7451839720225,0.0751953125,1.1559612408463407,7.0621786
mixed16 (20).wav,mixed,-169.77815,131.21988,-25.336218,3.13137,13.419702,1688.2161,14.528522689670512,13.700670585575958,0.5120615,0.066873066,0.031010818,3656.2374762361474,4169.136085532311,0.09726338002873564,9.08542772680198,5.3898587
mixed16 (21).wav,mixed,-145.91339,173.3053,-31.195108,13.482973,5.472093,998.6124,15.912930020233487,16.650596334228037,0.42840156,0.08478546,0.0016159262,2015.3778505403786,2922.5843981899757,0.037580818965517244,42.786542787087406,8.6784525
mixed16 (22).wav,mixed,-153.67737,125.99991,-31.785202,9.085772,3.2608464,1733.3033,16.640077588987054,29.512702592291607,0.40555337,0.09222636,0.022548677,3261.6022895954256,3823.643299726982,0.07893318965517242,36.17112958167997,8.498377
mixed16 (23).wav,mixed,-144.59476,140.09773,-33.000504,19.152494,6.045124,924.89325,15.392699614009798,14.145633089273735,0.47996712,0.07894423,0.0076201498,2930.4135540809393,3558.005817107303,0.07454988326149425,21.470121141173205,6.7592325
mixed16 (24).wav,mixed,-120.45473,86.69668,-32.454044,-22.56729,-0.97867095,2900.3977,13.905998857189891,11.239595808147529,0.5015985,0.05881883,0.07984795,5557.689395080787,5443.819361122045,0.15842762212643677,18.424501876739754,4.5961776
mixed16 (25).wav,mixed,-131.9176,128.2361,-32.833225,22.222595,3.87875,1240.1501,16.09499416008347,20.39834284232437,0.43148342,0.09086592,0.017887786,3263.1920255744626,3639.705402830797,0.08364201688218391,35.88311083766637,8.7953005
mixed16 (3).wav,mixed,-100.57805,83.86962,-33.138336,-21.04677,4.0687513,1868.9752,14.014409244320644,11.206802142423168,0.5256785,0.05623329,0.088457204,5633.11621371117,5451.538773765236,0.1633721713362069,17.070514521281627,4.416779
mixed16 (4).wav,mixed,-135.54851,124.44932,-26.33265,-4.6852074,8.022324,2217.1924,14.83297561200277,16.200006727289864,0.44687924,0.07720236,0.037391193,3922.5889462214222,4422.450326367643,0.09832974137931035,27.30741006716806,6.0251007
mixed16 (5).wav,mixed,-128.13104,85.68451,-39.983665,-13.29678,5.746621,1293.261,14.170893381269446,11.438307247038862,0.44991183,0.047667503,0.07691186,5318.200067794943,5092.828734126618,0.15683930495689655,15.88867123377095,5.5039
mixed16 (6).wav,mixed,-277.68652,143.29092,-4.6633544,13.807889,7.7926874,2965.9133,14.804785326235017,12.543607584023222,0.5057121,0.06782729,0.009825593,2927.63081920543,4170.7784871304575,0.055332929238505746,13.008067550062272,7.1635933
mixed16 (7).wav,mixed,-105.0258,105.03032,-38.24728,-11.917873,-5.1017375,2940.4312,15.008335532643377,23.918801499123678,0.48834512,0.080702715,0.046750374,4312.560555367097,4628.453681578775,0.1093469378591954,34.766359177471884,6.358386
mixed16 (8).wav,mixed,-108.92423,71.828545,-29.713224,-11.773767,7.4567647,2120.4304,14.386938657953626,14.520374844895942,0.50595874,0.06205158,0.090381145,5893.97858040945,5512.481676575182,0.17763335129310345,17.087574634862513,5.5686164
mixed16 (9).wav,mixed,-217.2456,121.871735,-13.645477,2.2544112,-5.0718417,4971.7075,14.703868865591017,14.480788546763774,0.44361234,0.08784756,0.034779917,3756.747193701033,4490.873814333712,0.08638088182471264,20.18229937817729,7.4695134
mixed16.wav,mixed,-122.2592,113.89613,-34.755207,0.3474232,-0.67606103,2755.937,15.842567713826876,23.768913955716993,0.42117324,0.0930312,0.049250536,3892.136468284525,4138.967619073436,0.10071502334770115,31.540380519760955,8.693491
mixed17 (10).wav,mixed,-220.08694,162.58205,-1.9964105,18.223003,8.894232,1255.051,16.056205040953877,20.005954002699628,0.41929746,0.09993809,0.0015503641,1979.8920969951891,3238.9698119679447,0.031670932112068964,20.965673066282676,9.711667
mixed17 (11).wav,mixed,-218.95618,157.50201,5.921028,28.319973,4.469451,1789.406,16.463705530116197,19.654780127805644,0.45515504,0.089473955,0.004323026,2300.490680945025,3266.4886954951235,0.051454741379310345,16.58591052811227,8.653844
mixed17 (12).wav,mixed,-149.53741,124.42712,-14.752729,2.4041069,-4.2716746,2064.8147,15.58003116987957,18.488102852782948,0.48153326,0.09186623,0.0545814,4058.0844208297303,4138.39405220907,0.1225866558908046,22.792386514312355,7.654219
mixed17 (13).wav,mixed,-189.23732,82.48831,-2.6829402,11.382196,-7.777204,2301.918,15.711739599413363,17.309889874866148,0.5013258,0.07065063,0.07783665,5645.441647542925,5229.804776862478,0.1755230783045977,6.830954601212992,6.486672
mixed17 (14).wav,mixed,-181.75955,165.3238,-5.277305,26.075773,8.441232,1664.2625,16.085435438848787,18.647670911884337,0.39414218,0.10267941,0.0044078697,2025.626282449995,2946.0997263114077,0.04125134698275862,40.94448935851519,10.53399
mixed17 (15).wav,mixed,-198.09016,155.87369,-5.6153517,15.997276,5.0671954,2170.2905,16.46852733851129,21.739172967229248,0.4456741,0.090437315,0.008288998,2438.9170769497555,3375.887838353159,0.05125830639367816,24.165418145957407,8.98084
mixed17 (16).wav,mixed,-163.68726,166.60057,-11.592715,12.495423,-0.41116685,2424.993,15.685848188301431,15.699822936479421,0.4391156,0.09300513,0.001761539,1957.3431914207006,3067.101950357086,0.030655082614942528,43.888423106105556,9.085338
mixed17 (17).wav,mixed,-181.87125,154.26828,-17.875816,20.574402,3.9015532,1323.6671,17.42029475782694,24.22332059565012,0.36228028,0.10789796,0.0014060528,2061.5029678594565,3081.818851073507,0.033820492097701146,40.93960676094614,11.373137
mixed17 (18).wav,mixed,-199.89983,172.99548,10.666668,21.59151,15.36535,666.22345,15.508622160559934,12.674418992295724,0.5133092,0.06982938,0.0013392785,1813.435377623653,3203.5397709353565,0.02880298132183908,18.516267210476617,8.135499
mixed17 (19).wav,mixed,-187.6381,135.18411,-8.251102,9.384791,-6.0789165,2476.9683,16.275329231131245,20.536145393489324,0.34511817,0.10774484,0.032785043,3197.720739557885,3707.9831041498946,0.08241289511494253,37.25975315557588,10.675783
mixed17 (2).wav,mixed,-182.58774,111.930145,-7.339242,2.1369786,0.7557395,2355.3198,14.995914650362423,20.69726302514327,0.48400953,0.08600339,0.06791202,4656.989635214125,4554.537799322354,0.15019980244252873,23.877668677969172,7.345885
mixed17 (20).wav,mixed,-254.9968,165.12192,19.460844,23.491224,10.068027,1642.1156,15.623225339891656,16.964449329678434,0.46913898,0.07742605,0.006812725,2135.846652208433,3501.791756594312,0.03745173311781609,13.419705580893064,8.932348
mixed17 (21).wav,mixed,-173.9929,102.993645,-16.151365,-0.08185083,-5.985874,3372.106,15.87374871922339,22.48726550761509,0.46273038,0.084875666,0.056499403,4505.07563689354,4666.4201849883175,0.1296527029454023,24.732473379636257,7.3906803
mixed17 (22).wav,mixed,-239.75418,175.65334,7.3613715,20.323479,6.0491376,1176.6945,16.84682002792319,24.2435623819318,0.37836373,0.09864638,0.0012375871,1624.728350423564,2972.235842043532,0.02602482938218391,24.316567754405256,11.148388
mixed17 (23).wav,mixed,-236.01862,120.315506,-1.9155035,12.781836,-0.020606583,2682.2642,15.608271395803815,21.652336597043394,0.4438357,0.0956484,0.04920757,3816.117845810115,4242.258382522735,0.10528915229885058,16.456576826524614,9.999427
mixed17 (24).wav,mixed,-194.09613,166.18463,-5.505968,18.631283,-2.1735973,1336.8967,16.253221233364503,19.908083886931603,0.41971004,0.0841743,0.0025214045,2184.098759570972,3158.4116217589185,0.04732960668103448,22.27735627390918,8.901595
mixed17 (25).wav,mixed,-213.47751,176.36958,8.724114,17.541126,9.737006,639.28906,16.453670644844728,24.20899553204109,0.4776367,0.08381728,0.00092557387,1673.5868449555978,3082.710079193012,0.027018229166666668,22.91051636602342,9.696174
mixed17 (3).wav,mixed,-166.4785,98.889595,-12.214052,-6.9664736,-10.323753,2084.0476,15.304155927531621,19.62330852741064,0.4998481,0.084635474,0.078643955,5223.3330712753595,4778.66712628801,0.17001728627873564,21.18916042561433,6.5244794
mixed17 (4).wav,mixed,-202.80826,160.63507,6.499565,25.077232,-0.60292035,1799.5342,15.751430141197492,16.48459216119935,0.4727958,0.08258633,0.00458469,2442.8232439603175,3380.8018883847753,0.05637684087643678,18.994365571626606,8.074173
mixed17 (5).wav,mixed,-214.53058,156.83707,-2.5593305,13.760837,4.007785,1880.1436,15.848908063841774,21.041069655090435,0.40953532,0.08975194,0.020192008,2587.392047093027,3375.9479392467,0.06108566810344827,22.384691773854584,8.616348
mixed17 (6).wav,mixed,-201.86491,129.83502,3.0137956,21.496176,-3.845404,2229.4446,15.673432157160251,18.74229280240189,0.4450269,0.09007895,0.033769783,3734.40905158,3994.317727851298,0.11243377334770115,16.17122104526578,8.20319
mixed17 (7).wav,mixed,-148.2679,83.47998,-19.671259,-1.091885,-8.207065,1695.4388,15.955124898941675,20.54971649131482,0.4804566,0.08578268,0.08202887,5609.647023282653,5026.407788050377,0.17440059267241378,14.209295011599242,6.0425754
mixed17 (8).wav,mixed,-109.00331,88.238396,-8.574639,-11.628824,-8.700723,1628.9036,14.373494800359966,11.353255748980436,0.5206925,0.055543292,0.10371566,5851.863235832295,5314.009865358385,0.19174299568965517,12.446410554757266,4.603849
